date,account_value,gross_traded_notional,daily_turnover,transaction_cost,daily_return,condition,seed
2022-11-23,1047448.1246909223,0.0,0.0,0.0,0.008556761608570662,ANN signal,5
2022-11-25,1040966.4668768964,0.0,0.0,0.0,-0.006188046607022657,ANN signal,5
2022-11-28,1022484.4849389539,508.3051300048828,0.0004883011568373551,0.5083051300048829,-0.017754637181918165,ANN signal,5
2022-11-29,1017294.4393990979,0.0,0.0,0.0,-0.00507591617897829,ANN signal,5
2022-11-30,1061480.8591419263,290.4622497558594,0.0002855242676126604,0.2904622497558594,0.04343523175938002,ANN signal,5
2022-12-01,1063880.0025974317,0.0,0.0,0.0,0.002260185320199559,ANN signal,5
2022-12-02,1063949.0402215086,781.1778030395508,0.0007342724754035494,0.7811778030395508,6.489230355710696e-05,ANN signal,5
2022-12-05,1048687.1017629858,1081.7919578552246,0.001016770462643588,1.0817919578552246,-0.01434461415120536,ANN signal,5
2022-12-06,1027055.598957665,1030.5801315307617,0.0009827336769930861,1.0305801315307617,-0.02062722309538778,ANN signal,5
2022-12-07,1021988.5524949499,727.4662857055664,0.0007083027310730355,0.7274662857055664,-0.004933565882759949,ANN signal,5
2022-12-08,1036294.1303941427,1145.0813064575195,0.0011204443568981932,1.1450813064575196,0.013997786828696901,ANN signal,5
2022-12-09,1021545.2247391439,1106.0715637207031,0.0010673336182074305,1.1060715637207033,-0.014232354717081397,ANN signal,5
2022-12-12,1038366.4884342504,412.42183685302734,0.0004037235228213622,0.41242183685302736,0.016466489478624835,ANN signal,5
2022-12-13,1044365.6430192724,687.3873291015625,0.0006619891307721918,0.6873873291015625,0.0057774924863649435,ANN signal,5
2022-12-14,1035323.6691585622,893.3629684448242,0.0008554120622563782,0.8933629684448242,-0.00865786223546161,ANN signal,5
2022-12-15,1003188.9444791799,782.9298095703125,0.0007562174350815552,0.7829298095703126,-0.031038336741107342,ANN signal,5
2022-12-16,991853.2624471365,191.149169921875,0.00019054154351861688,0.191149169921875,-0.011299648081676716,ANN signal,5
2022-12-19,980550.1353795705,0.0,0.0,0.0,-0.01139596702003931,ANN signal,5
2022-12-20,978246.9101445852,0.0,0.0,0.0,-0.0023489112406208656,ANN signal,5
2022-12-21,994445.050784844,0.0,0.0,0.0,0.01655833560247566,ANN signal,5
2022-12-22,973370.532260674,0.0,0.0,0.0,-0.0211922403430308,ANN signal,5
2022-12-23,975705.4361531911,0.0,0.0,0.0,0.002398782185335069,ANN signal,5
2022-12-27,970902.19279139,214.2899932861328,0.00021962570397372275,0.21428999328613282,-0.0049228416526388985,ANN signal,5
2022-12-28,957870.1996840368,161.67501068115234,0.00016652038885227872,0.16167501068115234,-0.013422560175588405,ANN signal,5
2022-12-29,978029.7052396856,160.04798889160156,0.00016708734538812777,0.16004798889160157,0.021046176780840087,ANN signal,5
2022-12-30,977382.3895368887,163.0462417602539,0.00016670888510517806,0.1630462417602539,-0.000661856893843793,ANN signal,5
2021-01-04,1000000.0,0.0,0.0,0.0,0.0,ANN signal,6
2021-01-05,1000034.8884267044,10061.440544128418,0.010061440544128417,10.061440544128418,3.488842670451575e-05,ANN signal,6
2021-01-06,999861.6130184403,10224.49349975586,0.010224136795708647,10.224493499755859,-0.00017326936316863772,ANN signal,6
2021-01-07,999925.1748413773,9966.554595947266,0.00996793402824982,9.966554595947265,6.357062028317095e-05,ANN signal,6
2021-01-08,1000214.5435059699,9799.227863311768,0.009799961146959085,9.799227863311767,0.00028939031826902273,ANN signal,6
2021-01-11,999285.1851565911,9451.366956710815,0.009449339662250575,9.451366956710816,-0.0009291590043484232,ANN signal,6
2021-01-12,999091.8905437829,9030.710144042969,0.009037170047335214,9.030710144042969,-0.00019343288150319715,ANN signal,6
2021-01-13,999957.1761064738,9618.650260925293,0.009627392987535992,9.618650260925293,0.0008660720509101605,ANN signal,6
2021-01-14,999067.3132036264,10185.466018676758,0.010185902218668838,10.185466018676758,-0.000889901011873584,ANN signal,6
2021-01-15,999140.6154723928,9639.51990699768,0.009648518953229919,9.63951990699768,7.337070065016604e-05,ANN signal,6
2021-01-19,1000070.7966122119,10363.453991889954,0.010372367844330021,10.363453991889953,0.0009309812106670368,ANN signal,6
2021-01-20,1003724.5997313124,10471.671663284302,0.010470930356888328,10.471671663284303,0.0036535444605301226,ANN signal,6
2021-01-21,1004456.1222810836,9614.409304618835,0.009578732360642075,9.614409304618835,0.0007288080315726031,ANN signal,6
2021-01-22,1003894.9463538928,9603.095083236694,0.009560492360212223,9.603095083236694,-0.0005586863524873475,ANN signal,6
2021-01-25,1004880.2295573688,9093.082077026367,0.009057802422506544,9.093082077026367,0.0009814604676061656,ANN signal,6
2021-01-26,1005175.3811751428,9464.468232154846,0.00941850377166219,9.464468232154847,0.000293718205506055,ANN signal,6
2021-01-27,1000441.8633556847,10108.327919006348,0.01005628282219644,10.108327919006348,-0.004709146192900415,ANN signal,6
2021-01-28,1000443.528518392,12816.486691474915,0.012810826056884326,12.816486691474914,1.6644272580190744e-06,ANN signal,6
2021-01-29,999555.846451772,12082.09008026123,0.012076733704454279,12.082090080261231,-0.0008872885288533361,ANN signal,6
2021-02-01,1004665.3456615614,10572.859378814697,0.010577557438482585,10.572859378814698,0.005111769620403939,ANN signal,6
2021-02-02,1006587.4653091778,11267.979031562805,0.011215654128234076,11.267979031562806,0.0019131939365846229,ANN signal,6
2021-02-03,1003206.074484917,10283.111515045166,0.010215815186896514,10.283111515045166,-0.003359261803664637,ANN signal,6
2021-02-04,1005085.164249124,10373.658568382263,0.010340506135500109,10.373658568382263,0.0018730845157330922,ANN signal,6
2021-02-05,1007143.1628951201,9747.180725097656,0.009697865486234244,9.747180725097657,0.0020475863331776978,ANN signal,6
2021-02-08,1005213.6044195989,9425.29299545288,0.00935844410476765,9.425292995452882,-0.0019158730820100223,ANN signal,6
2021-02-09,1003802.9127391989,8911.917178153992,0.008865694951770624,8.911917178153992,-0.001403375038099064,ANN signal,6
