condition,seed,year,observations,period_return,annualized_volatility,sharpe,max_drawdown,positive_day_frequency,gross_traded_notional,total_cost,cumulative_turnover,annualized_turnover
Base FinRL,0,2022,251,0.016805734227973934,0.20524342776641585,0.18354867238704392,-0.14559961677565725,0.47410358565737054,501445.3400707245,501.4453400707245,0.450656794786773,0.45245224018432983
Base FinRL,1,2021,252,0.19268016083700146,0.19306027556884706,1.009130792275463,-0.11029191238366565,0.5595238095238095,1042554.2117891312,1042.5542117891312,1.0302538902251235,1.0302538902251235
Base FinRL,1,2022,251,-0.30624211236416266,0.3954863203262279,-0.7240957597486751,-0.4900175885534981,0.4820717131474104,77154.0671005249,77.1540671005249,0.09740399654265719,0.09779206027390284
Base FinRL,2,2021,252,0.1591036153218084,0.12534239077760911,1.2407827440094032,-0.06387923199940171,0.5396825396825397,1041087.8050994873,1041.0878050994872,1.0299538821122343,1.0299538821122343
Base FinRL,2,2022,251,0.005134876165732605,0.2141356888656226,0.1305635120061758,-0.15078737711035572,0.4940239043824701,34135.17293548584,34.13517293548584,0.02819943787664576,0.028311786234720047
Base FinRL,3,2021,252,0.15901477634097505,0.18717254276160208,0.8820147130392554,-0.10660779988785363,0.5396825396825397,999000.679476738,999.000679476738,0.986800178226056,0.9868001782260559
Base FinRL,3,2022,251,-0.307539525693007,0.3755677609550949,-0.7884832104835723,-0.4763669657379581,0.4541832669322709,37389.72712802887,37.38972712802887,0.05422795138557736,0.054443999000659334
Base FinRL,4,2021,252,0.5862875816533992,0.16003454663449346,2.9649865142331553,-0.07997380742423721,0.5674603174603174,1077672.3491697311,1077.6723491697312,1.0893032933032945,1.0893032933032945
Base FinRL,4,2022,251,-0.19208529260669416,0.29650538912723695,-0.572408124424368,-0.2910966964585494,0.47410358565737054,62073.59498786926,62.073594987869264,0.04235801625996005,0.042526773296852324
Base FinRL,5,2021,252,0.3970716549269002,0.128950040433841,2.6588791352064574,-0.059222962334486096,0.5833333333333334,1009278.8814268112,1009.2788814268112,0.9931802270828365,0.9931802270828366
Base FinRL,5,2022,251,-0.15203726466083156,0.2750467126154394,-0.4640486420683449,-0.2590046722041849,0.4701195219123506,215888.39891338348,215.88839891338347,0.18788041434708538,0.18862894189428495
Base FinRL,6,2021,252,0.4056650409585172,0.1583115771951546,2.231055960525275,-0.06312118479753848,0.5555555555555556,1032554.4070053101,1032.5544070053102,1.0325215183477896,1.0325215183477896
Base FinRL,6,2022,251,-0.30584193664157167,0.31617742765520435,-1.0003762032104828,-0.3348190368815427,0.4541832669322709,111736.51363182068,111.73651363182067,0.0976819399041208,0.09807111097943602
Base FinRL,7,2021,252,0.12217476388190884,0.17206407359952047,0.7559422163101811,-0.11736252158653393,0.5277777777777778,1085580.8580055237,1085.5808580055239,1.0716423076191521,1.0716423076191521
Base FinRL,7,2022,251,-0.34535746348929364,0.4228823245029599,-0.787967114336323,-0.5252349364442286,0.4701195219123506,13577.443948745728,13.577443948745728,0.02061142882201414,0.020693546068316984
Base FinRL,8,2021,252,0.43171611646836716,0.145045449077452,2.547937894535293,-0.0714754084804764,0.5793650793650794,1623815.321029663,1623.8153210296632,1.6156543441342726,1.6156543441342726
Base FinRL,8,2022,251,-0.14415310602629072,0.26707166111292535,-0.4506795998111872,-0.2544100500512373,0.47410358565737054,193144.05599689484,193.14405599689485,0.15037922966532577,0.15097835010223942
Base FinRL,9,2021,252,0.42449432444925295,0.16406463255536946,2.2397203501280285,-0.05535658806894417,0.5873015873015873,1224509.7353916168,1224.509735391617,1.202752442487018,1.202752442487018
Base FinRL,9,2022,251,-0.19270152319653033,0.3101022747842064,-0.5382529622099678,-0.24920134228765534,0.4820717131474104,50524.024503707886,50.52402450370789,0.03932772014229101,0.0394844042862842
Equal-weight buy-and-hold,-1,2021,252,0.36164581142960395,0.14998638588732024,2.1341794502867324,-0.05853221168385703,0.5714285714285714,1000000.0,1000.0,1.0,1.0
Equal-weight buy-and-hold,-1,2022,251,-0.17473662092717246,0.27757456426708027,-0.5560587853242506,-0.26339065478589785,0.450199203187251,0.0,0.0,0.0,0.0
QINN-MPS signal,0,2021,252,0.32249229043414007,0.1430965227818221,2.025670256558601,-0.07553309993723789,0.5873015873015873,1007360.5582513809,1007.360558251381,1.0222409970486253,1.0222409970486253
QINN-MPS signal,0,2022,251,-0.25001950271621,0.2995351344174385,-0.8135072067052137,-0.26438985737471365,0.46215139442231074,17203.108699798584,17.203108699798584,0.015991753120501707,0.016055465284328406
QINN-MPS signal,1,2021,252,0.21635326274581246,0.13912420347341892,1.4775754362884985,-0.05389945021814624,0.5714285714285714,1360668.4503993988,1360.668450399399,1.3435061966832773,1.3435061966832773
QINN-MPS signal,1,2022,251,-0.17025624885248325,0.2972657407975878,-0.48195639070876445,-0.25237851220816876,0.4940239043824701,940648.857254982,940.6488572549821,0.9215487555257602,0.9252202645119186
QINN-MPS signal,2,2021,252,0.24074412173208537,0.1361353013078194,1.653034028432011,-0.07220078076153835,0.5357142857142857,1001306.8796691895,1001.3068796691895,1.0006695979903384,1.0006695979903384
QINN-MPS signal,2,2022,251,-0.08028021988697709,0.21712732185483424,-0.2786713646737317,-0.15690102047995858,0.47808764940239046,1980.59614944458,1.98059614944458,0.001814679367472454,0.0018219091657492366
QINN-MPS signal,3,2021,252,0.4074072056939866,0.1230157372395468,2.841215447970846,-0.048092581926062916,0.5753968253968254,1135240.7867650986,1135.2407867650986,1.1120939062322652,1.1120939062322652
QINN-MPS signal,3,2022,251,-0.1471821587641795,0.2510787276536424,-0.5105721960136027,-0.2445568438372504,0.5139442231075697,159370.6926021576,159.3706926021576,0.12620305827533035,0.12670585930431572
QINN-MPS signal,4,2021,252,0.23853485187961398,0.12385949222864798,1.78955330921717,-0.060058515756096886,0.5476190476190477,1112109.0531167984,1112.1090531167983,1.1040705867705907,1.1040705867705907
QINN-MPS signal,4,2022,251,-0.21690544124365052,0.26616479093178863,-0.7888419491069002,-0.3206217509190461,0.44223107569721115,105773.59675598145,105.77359675598144,0.1029745277519141,0.10338478483459104
QINN-MPS signal,5,2021,252,0.3597292403615431,0.18993209177399914,1.7134958088157906,-0.07789864408328484,0.5912698412698413,1246846.788075447,1246.8467880754472,1.2184426047230204,1.2184426047230204
QINN-MPS signal,5,2022,251,-0.35117908989868496,0.3822778041463396,-0.9445825371269833,-0.3842432286177857,0.47410358565737054,174911.87600421906,174.91187600421907,0.1786710741553665,0.17938291110419266
QINN-MPS signal,6,2021,252,0.18870463477236865,0.129196073779134,1.4028388590437615,-0.07140101088699602,0.5555555555555556,1013730.867316246,1013.7308673162461,1.0203885974179034,1.0203885974179034
QINN-MPS signal,6,2022,251,-0.1526372152687887,0.2534541617584386,-0.52949047711389,-0.22928075065669307,0.47808764940239046,33078.82720088959,33.07882720088959,0.03217031200346444,0.03229848057718342
QINN-MPS signal,7,2021,252,0.26105110827199707,0.15517075916478282,1.5726538503590444,-0.05666756017058794,0.5674603174603174,1231140.8735084534,1231.1408735084535,1.205095591718191,1.205095591718191
QINN-MPS signal,7,2022,251,-0.03059286373223369,0.27485550395648756,0.023689442132101595,-0.20152691155801394,0.5219123505976095,71145.25979232788,71.14525979232788,0.05741343837945949,0.05764217717778403
QINN-MPS signal,8,2021,252,0.23686932117350468,0.1527500699664584,1.4684602924428507,-0.07587661638273191,0.5912698412698413,1467710.4541473389,1467.7104541473389,1.3966920576179338,1.3966920576179338
QINN-MPS signal,8,2022,251,-0.18392974120787287,0.29393461618485717,-0.547410457397384,-0.25858233622774607,0.47808764940239046,117558.2216835022,117.5582216835022,0.11868610944272756,0.1191589624683958
QINN-MPS signal,9,2021,252,0.1735836939685671,0.2214924572735837,0.8328819143616687,-0.12344223982071867,0.5238095238095238,998963.925567627,998.9639255676269,0.9848293288290368,0.9848293288290368
QINN-MPS signal,9,2022,251,-0.37836379904453477,0.4411600237658399,-0.8515501827749031,-0.555421397622534,0.44621513944223107,36.90436935424805,0.03690436935424805,6.64665260687379e-05,6.673133294550578e-05
