condition,seed,year,observations,period_return,annualized_volatility,sharpe,max_drawdown,positive_day_frequency,gross_traded_notional,total_cost,cumulative_turnover,annualized_turnover
QINN-MPS signal,1,2019,252,0.0954590024282429,0.1615470406181624,0.6452986591594728,-0.16540402292829592,0.5357142857142857,1024738.4381811619,1024.7384381811619,1.0142162951491904,1.0142162951491904
QINN-MPS signal,1,2020,253,0.3259040437939711,0.3685974302014022,0.9482329968978128,-0.2872878899153819,0.5928853754940712,210023.68465948105,210.02368465948106,0.20201325539122192,0.2012147840260392
QINN-MPS signal,1,2021,252,0.31749206269977015,0.19822749210818122,1.4899929389285818,-0.0736277169114975,0.5515873015873016,20631.567059516907,20.631567059516907,0.0135741744856069,0.0135741744856069
QINN-MPS signal,1,2022,251,-0.23487232511085177,0.31324532074715555,-0.7003579696264086,-0.3421267717628331,0.4900398406374502,2805.464448928833,2.8054644489288334,0.0016601824121602023,0.0016667966847186096
QINN-MPS signal,1,2023,249,0.46782701212128597,0.17519324306647294,2.305783962015894,-0.08973686205681908,0.5542168674698795,13849.399890899658,13.849399890899658,0.0072703892276473735,0.007357984278582884
QINN-MPS signal,2,2019,252,0.1706174744256408,0.09512326555743261,1.7040153189801819,-0.06479392571485632,0.5634920634920635,1004819.3983170986,1004.8193983170986,0.9943045832143715,0.9943045832143715
QINN-MPS signal,2,2020,253,0.1622263373044215,0.33256234484573793,0.6161558845374183,-0.21722299969558567,0.525691699604743,280605.6631627083,280.6056631627083,0.24526722135049717,0.24429778569298533
QINN-MPS signal,2,2021,252,0.09925695462952078,0.14796560828121497,0.7134905641972817,-0.09760729870011342,0.5476190476190477,4682.376729011536,4.682376729011536,0.003434225662684818,0.003434225662684818
QINN-MPS signal,2,2022,251,-0.10162746628549713,0.21527581493300596,-0.39222251230764293,-0.23467600500547559,0.4820717131474104,0.0,0.0,0.0,0.0
QINN-MPS signal,2,2023,249,0.23376201486356063,0.1511584530027114,1.4822094163170858,-0.10388701898405239,0.5261044176706827,0.0,0.0,0.0,0.0
